6/20/2016,26.40
6/21/2016,25.84
6/22/2016,26.00
6/23/2016,26.33
6/24/2016,25.34
6/27/2016,25.50
6/28/2016,26.05
6/29/2016,26.41
6/30/2016,26.58
7/1/2016,27.06
7/5/2016,26.30
7/6/2016,26.47
7/7/2016,26.33
7/8/2016,27.37
7/11/2016,28.45
7/12/2016,28.74
7/13/2016,28.85
7/14/2016,28.62
7/15/2016,27.99
7/18/2016,30.19
7/19/2016,30.19
7/20/2016,31.12
7/21/2016,31.01
7/22/2016,30.81
7/25/2016,30.88
7/26/2016,31.25
7/27/2016,31.32
7/28/2016,31.17
7/29/2016,30.95
8/1/2016,30.35
8/2/2016,29.24
8/3/2016,29.64
8/4/2016,29.66
8/5/2016,30.04
8/8/2016,29.79
8/9/2016,29.63
8/10/2016,30.15
8/11/2016,31.11
8/12/2016,31.35
8/15/2016,31.73
8/16/2016,31.17
8/17/2016,30.82
8/18/2016,31.17
8/19/2016,31.72
8/22/2016,31.46
8/23/2016,32.09
8/24/2016,31.71
8/25/2016,32.16
8/26/2016,28.74
8/29/2016,28.97
8/30/2016,28.49
8/31/2016,28.39
9/1/2016,28.03
9/2/2016,28.39
9/6/2016,28.37
9/7/2016,28.13
9/8/2016,27.78
9/9/2016,27.18
9/12/2016,27.04
9/13/2016,26.99
9/14/2016,27.03
9/15/2016,27.25
9/16/2016,27.09
9/19/2016,27.90
9/20/2016,27.72
9/21/2016,28.13
9/22/2016,28.27
9/23/2016,28.19
9/26/2016,27.64
9/27/2016,27.43
9/28/2016,27.49
9/29/2016,27.14
9/30/2016,27.59
10/3/2016,27.78
10/4/2016,27.13
10/5/2016,27.20
10/6/2016,26.68
10/7/2016,26.68
10/10/2016,26.83
10/11/2016,26.05
10/12/2016,26.12
10/13/2016,25.47
10/14/2016,25.38
10/17/2016,24.70
10/18/2016,24.82
10/19/2016,25.00
10/20/2016,25.11
10/21/2016,25.01
10/24/2016,25.14
10/25/2016,24.75
10/26/2016,24.77
10/27/2016,23.99
10/28/2016,23.90
10/31/2016,24.05
11/1/2016,23.56
11/2/2016,20.93
11/3/2016,20.83
11/4/2016,20.73
11/7/2016,21.24
11/8/2016,20.91
11/9/2016,21.53
11/10/2016,21.87
11/11/2016,22.32
11/14/2016,22.99
11/15/2016,22.65
11/16/2016,23.06
11/17/2016,23.46
11/18/2016,23.46
11/21/2016,23.46
11/22/2016,24.11
11/23/2016,26.06
11/25/2016,25.82
11/28/2016,25.15
11/29/2016,24.49
11/30/2016,24.69
12/1/2016,24.64
12/2/2016,24.27
12/5/2016,24.52
12/6/2016,24.89
12/7/2016,25.94
12/8/2016,25.97
12/9/2016,26.02
12/12/2016,26.42
12/13/2016,26.39
12/14/2016,25.28
12/15/2016,25.34
12/16/2016,25.42
12/19/2016,25.90
12/20/2016,26.12
