6/27/2016,116.30
6/28/2016,118.50
6/29/2016,119.49
6/30/2016,120.34
7/1/2016,120.40
7/5/2016,120.76
7/6/2016,120.63
7/7/2016,120.92
7/8/2016,121.31
7/11/2016,122.00
7/12/2016,122.25
7/13/2016,122.82
7/14/2016,123.93
7/15/2016,123.61
7/18/2016,123.80
7/19/2016,126.50
7/20/2016,126.06
7/21/2016,127.18
7/22/2016,128.26
7/25/2016,127.40
7/26/2016,121.71
7/27/2016,119.48
7/28/2016,119.42
7/29/2016,117.65
8/1/2016,118.01
8/2/2016,117.70
8/3/2016,117.52
8/4/2016,118.30
8/5/2016,119.21
8/8/2016,118.29
8/9/2016,118.31
8/10/2016,118.80
8/11/2016,119.38
8/12/2016,119.52
8/15/2016,118.52
8/16/2016,117.94
8/17/2016,117.10
8/18/2016,117.13
8/19/2016,115.01
8/22/2016,115.42
8/23/2016,115.19
8/24/2016,114.87
8/25/2016,115.43
8/26/2016,114.44
8/29/2016,115.41
8/30/2016,115.36
8/31/2016,115.66
9/1/2016,115.40
9/2/2016,115.83
9/6/2016,117.25
9/7/2016,116.92
9/8/2016,116.17
9/9/2016,114.58
9/12/2016,115.95
9/13/2016,114.73
9/14/2016,115.18
9/15/2016,116.14
9/16/2016,115.28
9/19/2016,115.21
9/20/2016,116.45
9/21/2016,116.93
9/22/2016,117.36
9/23/2016,117.17
9/26/2016,116.53
9/27/2016,116.88
9/28/2016,115.18
9/29/2016,114.79
9/30/2016,115.36
10/3/2016,114.64
10/4/2016,113.50
10/5/2016,113.41
10/6/2016,113.92
10/7/2016,113.45
10/10/2016,114.71
10/11/2016,113.68
10/12/2016,114.71
10/13/2016,115.41
10/14/2016,114.09
10/17/2016,112.41
10/18/2016,111.25
10/19/2016,111.26
10/20/2016,110.57
10/21/2016,113.93
10/24/2016,113.57
10/25/2016,112.72
10/26/2016,112.11
10/27/2016,112.08
10/28/2016,112.10
10/31/2016,112.57
11/1/2016,112.25
11/2/2016,112.39
11/3/2016,111.72
11/4/2016,111.04
11/7/2016,112.82
11/8/2016,114.11
