6/20/2016,91.12
6/21/2016,91.53
6/22/2016,91.17
6/23/2016,91.8
6/24/2016,89.39
6/27/2016,88.86
6/28/2016,90.91
6/29/2016,92.46
6/30/2016,93.74
7/1/2016,93.84
7/5/2016,93.02
7/6/2016,94.09
7/7/2016,92.96
7/8/2016,93.54
7/11/2016,93.89
7/12/2016,94.95
7/13/2016,94.88
7/14/2016,94.95
7/15/2016,95.12
7/18/2016,94.82
7/19/2016,94.47
7/20/2016,93.93
7/21/2016,93.85
7/22/2016,94.01
7/25/2016,92.2
7/26/2016,91.53
7/27/2016,90.91
7/28/2016,90.2
7/29/2016,88.95
8/1/2016,85.86
8/2/2016,87.04
8/3/2016,87.49
8/4/2016,87.48
8/5/2016,87.56
8/8/2016,88.59
8/9/2016,88.7
8/10/2016,86.41
8/11/2016,86.72
8/12/2016,87.85
8/15/2016,87.81
8/16/2016,87.92
8/17/2016,88.11
8/18/2016,88.91
8/19/2016,87.8
8/22/2016,87.99
8/23/2016,87.72
8/24/2016,88.02
8/25/2016,87.46
8/26/2016,87.27
8/29/2016,87.84
8/30/2016,87.52
8/31/2016,87.14
9/1/2016,86.84
9/2/2016,87.42
9/6/2016,88.57
9/7/2016,88.24
9/8/2016,89.05
9/9/2016,86.84
9/12/2016,87.29
9/13/2016,85.21
9/14/2016,84.6
9/15/2016,85.08
9/16/2016,84.03
9/19/2016,83.83
9/20/2016,82.54
9/21/2016,83.3
9/22/2016,83.54
9/23/2016,83.45
9/26/2016,83.06
9/27/2016,83.24
9/28/2016,86.9
9/29/2016,86.46
9/30/2016,87.28
10/3/2016,87.05
10/4/2016,86.25
10/5/2016,87
10/6/2016,87.04
10/7/2016,86.74
10/10/2016,88.44
10/11/2016,87.74
10/12/2016,87.13
10/13/2016,86.56
10/14/2016,86.54
10/17/2016,86.54
10/18/2016,86.77
10/19/2016,87.17
10/20/2016,87.21
10/21/2016,86.62
10/24/2016,86.91
10/25/2016,86.72
10/26/2016,87.09
10/27/2016,86.92
10/28/2016,84.78
10/31/2016,83.32
11/1/2016,83.65
11/2/2016,83.45
11/3/2016,83.66
11/4/2016,83.57
11/7/2016,85.45
11/8/2016,85.31
11/9/2016,86.25
11/10/2016,87.05
11/11/2016,85.67
11/14/2016,85.28
11/15/2016,86.82
11/16/2016,85.75
11/17/2016,85.23
11/18/2016,85.28
11/21/2016,86.49
11/22/2016,86.68
11/23/2016,86.92
11/25/2016,87.12
11/28/2016,86.47
11/29/2016,85.9
11/30/2016,87.3
12/1/2016,87.24
12/2/2016,87.04
12/5/2016,87.48
12/6/2016,87.56
12/7/2016,88.07
12/8/2016,88.32
12/9/2016,89
12/12/2016,90.98
12/13/2016,92.58
12/14/2016,90.58
12/15/2016,90.89
12/16/2016,91.18
12/19/2016,90.42
12/20/2016,90.43
12/21/2016,90.28
12/22/2016,90.87
12/23/2016,90.71
12/27/2016,90.75
12/28/2016,90.3
12/29/2016,90.35
12/30/2016,90.26
1/3/2017,90.89
1/4/2017,89.89
1/5/2017,88.55
1/6/2017,88.5
1/9/2017,87.04
1/10/2017,85.93
1/11/2017,86.81
1/12/2017,86.34
1/13/2017,86.35
1/17/2017,87.36
1/18/2017,86.28
1/19/2017,84.73
1/20/2017,85.89
1/23/2017,84.97
1/24/2017,85.09
1/25/2017,85.34
1/26/2017,85.6
1/27/2017,85.51
1/30/2017,84.86
1/31/2017,83.89
2/1/2017,82.94
2/2/2017,83.45
2/3/2017,83.54
2/6/2017,83.31
2/7/2017,82.77
2/8/2017,81.48
2/9/2017,81.84
2/10/2017,82.52
2/13/2017,83
2/14/2017,82.82
2/15/2017,83.16
2/16/2017,82.3
2/17/2017,81.76
2/21/2017,81.89
2/22/2017,80.93
2/23/2017,81.78
2/24/2017,81.08
2/27/2017,81.54
2/28/2017,81.32
3/1/2017,83.02
3/2/2017,83.3
3/3/2017,82.46
3/6/2017,82.83
3/7/2017,82.52
3/8/2017,81.03
3/9/2017,81.67
3/10/2017,81.61
3/13/2017,81.42
3/14/2017,80.99
3/15/2017,82
3/16/2017,82.07
3/17/2017,82
3/20/2017,82
3/21/2017,81.83
3/22/2017,81.76
3/23/2017,81.86
3/24/2017,81.23
3/27/2017,81.25
3/28/2017,81.84
3/29/2017,82.02
3/30/2017,83.7
3/31/2017,82.01
4/3/2017,82.07
4/4/2017,82.37
4/5/2017,82.53
4/6/2017,83.01
4/7/2017,82.76
4/10/2017,83.13
4/11/2017,82.84
4/12/2017,82.97
4/13/2017,81.69
4/17/2017,81.58
4/18/2017,81.05
4/19/2017,80.49
4/20/2017,81.01
4/21/2017,80.69
4/24/2017,81.11
4/25/2017,81.73
4/26/2017,81.4
4/27/2017,81.26
4/28/2017,81.65
5/1/2017,82.06
5/2/2017,82.05
5/3/2017,82.7
5/4/2017,81.64
5/5/2017,82.02
5/8/2017,82.89
5/9/2017,82.31
5/10/2017,81.91
5/11/2017,82.61
5/12/2017,82.55
5/15/2017,82.8
5/16/2017,82.55
5/17/2017,81.99
5/18/2017,81.75
5/19/2017,81.93
5/22/2017,82.29
5/23/2017,82.58
5/24/2017,82.29
5/25/2017,81.75
5/26/2017,81.55
5/30/2017,81.1
5/31/2017,80.5
6/1/2017,80.7
6/2/2017,79.5
6/5/2017,80.12
6/6/2017,81.21
